id,text,screen_name,time
727170354037182464,5 big trends from #tech Q1 #earnings by @levynews https://t.co/dtqiKLClZb @RBC #Capital #Markets BUY rating on $GOOGL $AMZN $FB,SVPR_Sweetheart,Mon May 02 16:18:17 +0000 2016
727170335305404416,"#Google, #Facebook janitors scheduled for Monday strike vote https://t.co/3Rjww2rBcP $FB $GOOG @seiuusww https://t.co/oUeyxBUqxj",rileymcd,Mon May 02 16:18:12 +0000 2016
727170335288623104,"#Google, #Facebook janitors scheduled for Monday strike vote https://t.co/19PjuIbi4S $FB $GOOG @seiuusww https://t.co/oTLc2kVMei",SBTRileyMcD,Mon May 02 16:18:12 +0000 2016
727170335284453376,"#Google, #Facebook janitors scheduled for Monday strike vote https://t.co/2HMwCCxM8Z $FB $GOOG @seiuusww https://t.co/D4yAsHgmhM",SFBusinessTimes,Mon May 02 16:18:12 +0000 2016
727169984569315330,5 Rocket Stocks Could Blastoff in May $DGX $HAL $SNA $FB $ULTA https://t.co/DDAjsBzHEa https://t.co/TdHGlysEtF https://t.co/fZMOrW1Ezx,JorelLaraKalel,Mon May 02 16:16:49 +0000 2016
727169798258348032,"INCC Stock Message Board
See Here ---&gt; https://t.co/QgtLzcjItf

$INCC $FB $PUK #finance",xfinstocks2016,Mon May 02 16:16:04 +0000 2016
727169574282502144,"$FB everybody bullish on this stock, trying to get in at right price tag for long, short cover at the same time, ... https://t.co/KlM86Pwpl0",incentm62,Mon May 02 16:15:11 +0000 2016
727168601438965760,#BecauseOfTwitter I bought $fb,woodchucktrader,Mon May 02 16:11:19 +0000 2016
727168512662331392,"Video: Tech Earnings Review 
https://t.co/HiTyxuQpvQ
$AAPL $AMZN $FB $TWTR #Bloomberg #stocks #finance #earnings https://t.co/FfOmf5ilac",simplystockinfo,Mon May 02 16:10:58 +0000 2016
727167356212924416,https://t.co/hQ8E7Hv8ET &lt; Cured my depression learning to trade penny stocks!!!!! #business #entrepreneur $FB $TWTR,TradinResources,Mon May 02 16:06:22 +0000 2016
727166935734034433,"@pkedrosky biggest creators of wealth: t-shirt $GOOGL, turtleneck $AAPL, hoodie $FB. Wealth destructors: business attire/banks. Rest my case",ncelik,Mon May 02 16:04:42 +0000 2016
727166526793478144,Is Fidelity Capital &amp; Income Becoming Too Risky? https://t.co/qMzdOSDgKV $AGN $FB $GOOGL $SWKS $TFCIX $FAGIX,SEEKINGALPHA_FS,Mon May 02 16:03:04 +0000 2016
727166453372297217,"Facebook crushes expectations, stock soars https://t.co/QrMwuvUy3P $FB",ag_finn,Mon May 02 16:02:47 +0000 2016
727166398032699392,The world’s most successful pivot | THE EQUITY KICKER $FB https://t.co/7eBIWOpuZv,startupradioDE,Mon May 02 16:02:34 +0000 2016
727166132927471617,Some lesser known #stocks on fundamental + technical scans $FICO $POOL $MKTX $ULTA $LUV $STZ $WAL $CONE $ROL $ROST $DW $FB $MSEX $PSA $PHB.,BPGAG,Mon May 02 16:01:30 +0000 2016
727166090963341312,"$FB 120 close high possibility, rally starts soon",incentm62,Mon May 02 16:01:20 +0000 2016
727166020251693056,Studying the stock market? Know the basics https://t.co/KnZvtCA6g5 $FB $TWTR,timothysykes,Mon May 02 16:01:03 +0000 2016
727165977532719104,"$spy $aapl $fb Benzinga Charlie was hit by a bus the weekend. But sadly, he survived",Cramerssfincter,Mon May 02 16:00:53 +0000 2016
727165894858665988,"In other news, crushing $AMZN and &amp; $WYNN this morning. $FB might pick up some legs here soon.",optionsteller,Mon May 02 16:00:34 +0000 2016
727165602008276993,People stop taking profits on every damn uptick in $FB,sunshinetrader,Mon May 02 15:59:24 +0000 2016
727165520319893504,"#Facebook, CEO Zuckerberg and Paying for Protecting Corporate Executives. Read more: https://t.co/o741aUOCeR $FB",App_sw_,Mon May 02 15:59:04 +0000 2016
727165381429731328,#Invest #Stocks Salesforce''s Marc Benioff Has Kicked Off New Era -2-: Salesforce''s Mar... https://t.co/FCqawmYx50 $FB $AAPL $BABA $IBM,Stockology101,Mon May 02 15:58:31 +0000 2016
727164935889932288,"Facebook, Amazon, Microsoft: Capex is on the rise https://t.co/bWEG2Pdzij @ShiraOvide @bfly $FB $MSFT $AMZN $GOOGL https://t.co/VGamHXJm5x",BWilliLiou,Mon May 02 15:56:45 +0000 2016
727164613259878401,Zuckerberg to begin donating his $FB shares valued at $45 billion for good causes https://t.co/5YnfMtn79A #philanthropy #charity,PlayPwP,Mon May 02 15:55:28 +0000 2016
727164567378255872,@purpleline not $AMZN $FB- even Mr Buffet likes Amazon :),jindal_gautam,Mon May 02 15:55:17 +0000 2016
727164093732380677,S&amp;P100 #Stocks Trend $HAL $CL $XOM $MDT $AMZN $BMY $LLY $MDLZ $AIG $LMT $MO $NEE $FB $GS $GD $DHR $MON $WFC  @ https://t.co/cKkr8cKsju,DozenStocks,Mon May 02 15:53:24 +0000 2016
727163943358181376,$fb 120 calls has better option premium than 119 calls I have bought both of them. But I would suggest to have the 120 since it moves faster,afortunetraders,Mon May 02 15:52:48 +0000 2016
727163819462660096,"Hefty Q&amp;A on $LNKD recent trading history, 50% collapse, etc:  https://t.co/FUx3kK7dZ7 $FB $GOOGL https://t.co/SAYPRSChUv",SumZero,Mon May 02 15:52:19 +0000 2016
727163745672241155,$FB: Analyst action by Pivotal Research on Facebook: https://t.co/a2qa18fQNM https://t.co/BoyF2tPizv,AnalystActions,Mon May 02 15:52:01 +0000 2016
727163286819622913,Trading is about effort and dedication. You need to #study and work hard to achieve #financialsuccess. $FB $TWTR #stocks #stocktips,StocksToTrade,Mon May 02 15:50:12 +0000 2016
727163261431349249,$FB stop playin around and go,sunshinetrader,Mon May 02 15:50:06 +0000 2016
727162902633959424,@jindal_gautam $FB would sell 118.50 and more at 121.00 buy back at 115.70 and 111.20 106 Amz sell 677 684 and 690  buy back 664 651 &amp; 638,purpleline,Mon May 02 15:48:40 +0000 2016
727162718415933440,"$SPY It's a ""sell every pop"" market until told otherwise $SPX $DIA $DJIA $QQQ $IWM $AAPL $NFLX $GOOG $GOOGL $TSLA $TWTR $FB $AMZN #stocks $C",davidmoadel,Mon May 02 15:47:56 +0000 2016
727162443231711233,LinkedIn Q1 2016 Review: U.S. Vs. International Growth https://t.co/q0FyqgrfbI by Trefis Team $LNKD $FB $TWTR,Trefis,Mon May 02 15:46:51 +0000 2016
727162441625260032,LinkedIn Q1 2016 Review: Key Factors For Robust 35% Top Line Growth https://t.co/OoPqmiZTlB by Trefis Team $LNKD $FB $TWTR,Trefis,Mon May 02 15:46:50 +0000 2016
727162368472571906,"Target Price Check Facebook, Inc. (NASDAQ:FB) https://t.co/FzbgzAKZ1u $FB",TickerLensFB,Mon May 02 15:46:33 +0000 2016
727161916347416578,JOIN US FOR THE LUNCH TIME WEBINAR 12:30 est. $SPY $GLD $AMZN $FB $GOOGL $NFLX + much more. https://t.co/83CmrEJrlm https://t.co/Tc6eWwUqee,Trading_Analyst,Mon May 02 15:44:45 +0000 2016
727161903382990848,$FB Salesforce''s Marc Benioff Has Kicked Off New Era -2- https://t.co/UxX27GvDpL,LloydCreekStock,Mon May 02 15:44:42 +0000 2016
727161902409875456,$FB Salesforce''s Marc Benioff Has Kicked Off New Era of Corporate Social Activism https://t.co/xfTSdsxCZ1,LloydCreekStock,Mon May 02 15:44:42 +0000 2016
727160980904513536,@MarketWatch Bait and switch? Article is about $FB $NFLX &amp; $AAPL,RizzMcGizz,Mon May 02 15:41:02 +0000 2016
727160567035662336,"2009: he was rejected by FB and Twitter
2014:sold his company @WhatsApp to $FB for $21b #mondaymotivation
#untj4270 https://t.co/yT8Hg1fonJ",EnderOsmani,Mon May 02 15:39:23 +0000 2016
727159808688721920,3 tech stocks to ride booming new media trends $FB $NFLX $AAPL https://t.co/4XBtwTiDn2 $AMZN $DIS $CMCSA SA $GOOGL https://t.co/fZMOrW1Ezx,JorelLaraKalel,Mon May 02 15:36:23 +0000 2016
727159709254340608,"Will Twitter Inc's Bet On Video Help TWTR Stock?
$TWTR $FB $MS $GOOGL https://t.co/tL9mGolqES",InvestorPlace,Mon May 02 15:35:59 +0000 2016
727159567352631296,Four Things Facebook's Management Wants You to Know: https://t.co/TRgecXo4a9 $FB by Motley Fool,SFinanciers,Mon May 02 15:35:25 +0000 2016
727159286464389120,$SPY The S&amp;P 500 is still overvalued https://t.co/nWotxZOvnw $SPX $DIA $DJIA $QQQ $IWM $AAPL #stocks #finance #stockmarket $GOOG $GOOGL $FB,davidmoadel,Mon May 02 15:34:18 +0000 2016
727158902043738117,$SPY Welcome the Bond market $AAPL $FB $AMZN $PCLN $QQQ,MissElllly,Mon May 02 15:32:46 +0000 2016
727158649416781825,"Just as $TSLA consolidated at 250 for a move down, $FB is consolidating at 117 for a move up. Now only 8% up post earnings.",TyReamer,Mon May 02 15:31:46 +0000 2016
727158032581324800,@purpleline anything on $FB and $ AMZN ? and EURUSD ?,jindal_gautam,Mon May 02 15:29:19 +0000 2016
727157362381979650,$SPY $SPX #FOX #CNN #CNBC $FB #News #DonaldTrump #BreakingNews #China #UK #Japan $FB https://t.co/mhVsLCjkJY,thetruthization,Mon May 02 15:26:39 +0000 2016
727157326826856452,"#Amazon, #Alphabet And #Facebook See #Innovation Pay Off https://t.co/nMNNu9JJee $FB $GOOG $GOOGL $AMZN",ac325,Mon May 02 15:26:31 +0000 2016
727156826244943872,Accellion Patches Flaws Found During #Facebook Hack. Read more: https://t.co/Toykqo1Wdl $FB,App_sw_,Mon May 02 15:24:31 +0000 2016
727156706250100737,Will be closing $fb calls at break even if it does not go up with $googl don't want markets makers (MM) to take away my money,afortunetraders,Mon May 02 15:24:03 +0000 2016
727156556270342145,"#AC in the clear for now Next Up is the #PR ?
$SPY $QQQ $IWM $FAS $DWTI $UWTI $FCX $AMZN $FB $NFLX $QCOM $AAPL $GS $JPM $SVXY $UVXY $UGAZ",AmericanEtrader,Mon May 02 15:23:27 +0000 2016
727155639932297216,$GOOGL out my short for now but went long $FB 120 calls,Lichartin,Mon May 02 15:19:49 +0000 2016
727155004436439040,The Wearables Revolution: Alphabet Is Developing A Wide Range Of Wearables Products https://t.co/V9k3G0YkQB $AAPL #APPLE $FIT $GPRO $FB,SAlphaTech,Mon May 02 15:17:17 +0000 2016
727154531906162688,"@RedDogT3 $FB is kind of weak, are you still holding?",dafangup,Mon May 02 15:15:24 +0000 2016
727154426939510784,LONGs response to #WarrenBuffett assault on $VRX lol ... #AA $FB $AAPL https://t.co/KFE9eh37Tu,alph43oss,Mon May 02 15:14:59 +0000 2016
727153504645713920,WE WANT YOU TO SUCCEED AND TAKE ADVANTAGE OF ALL THE STOCK MARKET PROVIDES LET   US TEACH YOU HOW TO #REACT WITH #PRICEACTION $QQQ $AAPL $FB,AmgTrading_,Mon May 02 15:11:20 +0000 2016
727153414983950336,Check out https://t.co/Cg7Yk4msrI lastest Analysis on $AAPL $FB $TWTR $BABA $XOM $CVX $IBM $AMZN $GOOG $MSFT $CL_F $NQ_F $MON $ES_F $YM_F,OwensAssetFund,Mon May 02 15:10:58 +0000 2016
727153205763801089,Finding the right stocks at the right time is about having the right tools for the job. #stockstotrade is that tool $FB $TWTR #stocks,StocksToTrade,Mon May 02 15:10:08 +0000 2016
727153171571855361,I expect $AMZN to eventually begin to follow $FB and $NFLX and #FANG trade down,Yeomen23,Mon May 02 15:10:00 +0000 2016
727152877303549952,$AAPL some one is selling APPLE every Rise - just like they were buying every fall . . time to switch $FB $AMZN,jindal_gautam,Mon May 02 15:08:50 +0000 2016
727152873939808256,The Web's biggest spenders are splurging once again https://t.co/1Ng5e0JQoh via @ShiraOvide $GOOGL $MSFT $AMZN $FB,srussolillo,Mon May 02 15:08:49 +0000 2016
727152119317417985,@Weeklyoptions which way are you leaning on $FB,optionbag,Mon May 02 15:05:49 +0000 2016
727151965751250944,How Zuckerberg is protecting his control in $FB: https://t.co/6kgT7wAxII,SFinanciers,Mon May 02 15:05:13 +0000 2016
727151665976074240,on the equities side i DID have another long $AAPL trade at 92.46 and a short $FB trade t $118.25 both flat now,RealBrianWatt,Mon May 02 15:04:01 +0000 2016
727151476863320064,$FB $TLT UndergroundTrader: $SHOM Trending Back Up .0018x.0021 https://t.co/wcV9S6qXuw,reviewgal,Mon May 02 15:03:16 +0000 2016
727150543605387264,$TWTR Lacks the Urgency That Makes $FB Great https://t.co/mZJ3V0BWZ8,InvestorPlace,Mon May 02 14:59:34 +0000 2016
727150532662452224,The moment #WarrenBuffett trashes your business model publicly... $26 possible?? $VRX #AA $FB $AAPL,alph43oss,Mon May 02 14:59:31 +0000 2016
727149656124342272,$FB: Analyst action by Evercore ISI Group on Facebook: https://t.co/MM61x6sQDR https://t.co/UWPnGVbSZY,AnalystActions,Mon May 02 14:56:02 +0000 2016
727149383192432641,Issued $AAPL $FB $GLD,Weeklyoptions,Mon May 02 14:54:57 +0000 2016
727148708958101505,These 5 Rocket Stocks Look Ready for Blastoff in May:  https://t.co/ftm9gXR4ZW $FB $TWTR $LNKD $BAC,Stockology101,Mon May 02 14:52:16 +0000 2016
727148231008882688,$FB is high and $GE is low in this Barron's 500 ranking for 2016... https://t.co/rL8bG4j8gJ,KirkLindstrom,Mon May 02 14:50:22 +0000 2016
727148062221565952,"These 5 rocket stocks are ready for blastoff in May, including $FB and $SNA https://t.co/blukxTagbG via @TheStreet",pipsnticks,Mon May 02 14:49:42 +0000 2016
727148021541130240,Volume Alert - FB 117.55 Facebook Inc $FB Hit a high today of 118.38 Closing the day 10:30 at 117.55 -0.03 -0. https://t.co/4sasWtgdhB,leahanneta,Mon May 02 14:49:32 +0000 2016
727148011223019520,@RedDogT3 $AMZN and $FB holding this market up.,PatrickWalker56,Mon May 02 14:49:30 +0000 2016
727147402847735809,A $FB Stock Split Is Coming – Here's What We Know https://t.co/ZWjNTodtbd,moneymorning,Mon May 02 14:47:05 +0000 2016
727147319636971521,Sold $gild this morning +%70 sold too early. Grabbed $FB calls currently + a hair,optionbag,Mon May 02 14:46:45 +0000 2016
727147166360182784,$VRX looks like a nice quick SHORT opportunity.... #AA $FB $AAPL,alph43oss,Mon May 02 14:46:08 +0000 2016
727146939188412418,are booty tea #spon posts sooooo much more disingenuous than IG ads where $FB gets all the 💰,kenyatta,Mon May 02 14:45:14 +0000 2016
727146901397630978,"$FB Longs have done real well - #NASDAQ, #CNBC, #daytrading, #Bloomberg, #BNN, #IHUB,… https://t.co/DZeaJsVaCL https://t.co/sQ82BFD2Wy",TopFiveTraders,Mon May 02 14:45:05 +0000 2016
727146429316227072,@afortunetraders im in $fb at .72 so up a pube.  Looking to be itm if market pulls head out of can,optionbag,Mon May 02 14:43:13 +0000 2016
727146218447601665,Growth stocks are dead ? $fb $amzn,jefffocker,Mon May 02 14:42:22 +0000 2016
727146129595445248,$SPY Yep. Too far too fast $SPX $DIA $DJIA $QQQ $IWM $AAPL $NFLX $BABA $TZA $YHOO $TWTR $AMZN $GOOG $GOOGL $FB $AMZN https://t.co/hrDsYPKbCt,davidmoadel,Mon May 02 14:42:01 +0000 2016
727145635829309442,$FB consolidating before going higher. 120.40 close?,incentm62,Mon May 02 14:40:03 +0000 2016
727145447232405507,"$SNE Sony Is Taking PlayStation VR On A Cross-Country Road Trip
https://t.co/sBAW3Au1hh $FB $AMZN $AAPL $MSFT $LNKD https://t.co/oWGTjCIjJM",FlorentCapital,Mon May 02 14:39:18 +0000 2016
727145312515710976,$SPY there ya go-Short that shit- $AAPL $AMZN $GE $FB $TWTR #ISM #Americadrowning,MissElllly,Mon May 02 14:38:46 +0000 2016
727144813905252353,Google is running out of time to fix this one glaring problem $GOOG $GOOGL $FB https://t.co/aDl1tj4MZK https://t.co/GO2OmEKeyn,insider8news,Mon May 02 14:36:47 +0000 2016
727144512481456128,"$AAPL, $AMZN, $FB, $GOOG More Earnings Ahead, But Monthly Jobs Report Is Gorilla In The Room - https://t.co/OrrdtC9SLB → via @AlertTrade",AlertTrade,Mon May 02 14:35:36 +0000 2016
727144511239933955,$googl is ugly can bring $fb down with it so trade according to your own risk. But $fb news is great but $googl is bad and it's in downtrend,afortunetraders,Mon May 02 14:35:35 +0000 2016
727144427429351424,$FB short around here; hard time staying up.  HOD as stop loss,MarketDeclassd,Mon May 02 14:35:15 +0000 2016
727144338082435073,Google is running out of time to fix this one glaring problem $GOOG $GOOGL $FB https://t.co/EUdojcAdTO … https://t.co/AMc7mDQ8yC,kjosephabraham,Mon May 02 14:34:54 +0000 2016
727143876314673152,"$AAPL, $AMZN, $FB, $GOOG More Earnings Ahead, But Monthly Jobs Report Is Gorilla In The Room - https://t.co/DGmypUeUWx",BenzingaMedia,Mon May 02 14:33:04 +0000 2016
727143872787156997,"Google is running out of time to fix this one glaring problem $GOOG $GOOGL $FB https://t.co/PxnSrQjOLC https://t.co/ozcARPG3yf""",ComputerTimes,Mon May 02 14:33:03 +0000 2016
727143619690414080,Five things earnings have taught us about where tech's headed https://t.co/GWViMzMaxe @levynews $AMZN $AAPL $FB $MSFT $GOOGL,MattMHunter,Mon May 02 14:32:03 +0000 2016
727143568498814976,Web Stock buzz: $BHI $HAL $AAPL $SPY $FB (10:31 am) #stocks #finance #stockmarket #StockPicks,BoardCentral,Mon May 02 14:31:51 +0000 2016
